D_in_cold,D_out_cold,N_aletas,D_aleta,T_out_hot,UA_total,Efectividad
0.01,0.012,22,0.012065,18.802569358971823,5.446166385674757,0.0748394150642627
0.01,0.012,23,0.006985,18.96410624073411,4.682557855772937,0.06474335995411971
0.01,0.012,23,0.007620000000000001,18.946953697156005,4.763192288461625,0.06581539392774917
0.01,0.012,23,0.008255,18.928589811119934,4.849638613860505,0.06696313680500399
0.01,0.012,23,0.008889999999999999,18.909041041058117,4.941796355840963,0.06818493493386618
0.01,0.012,23,0.009524999999999999,18.888336282598573,5.039554444682717,0.06947898233758955
0.01,0.012,23,0.01016,18.866506798987132,5.142791353482324,0.07084332506330387
0.01,0.012,23,0.010794999999999999,18.84358613374826,5.251375308813954,0.07227586664073403
0.01,0.012,23,0.01143,18.819610006746302,5.365164572335415,0.07377437457835671
0.01,0.012,23,0.012065,18.79461619490388,5.484007789739871,0.07533648781850746
0.01,0.012,24,0.006985,18.96334475139213,4.686135389433167,0.06479095303799169
0.01,0.012,24,0.007620000000000001,18.945451444010814,4.7702594473121165,0.06590928474932554
0.01,0.012,24,0.008255,18.926298117213946,4.860435086236637,0.06710636767412714
0.01,0.012,24,0.008889999999999999,18.905913102466286,4.9565550507761875,0.06838043109585695
0.01,0.012,24,0.009524999999999999,18.884327296390495,5.058500938458119,0.06972954397559293
0.01,0.012,24,0.01016,18.861574081820947,5.166143360395981,0.0711516198861921
0.01,0.012,24,0.010794999999999999,18.837689230087847,5.279342180398356,0.07264442311951033
0.01,0.012,24,0.01143,18.81271078582489,5.397946828913242,0.07420557588594362
0.01,0.012,24,0.012065,18.786678935691555,5.521796687841664,0.075832566519278
0.01,0.012,25,0.006985,18.96258340492244,4.689712459995337,0.06483853719234917
0.01,0.012,25,0.007620000000000001,18.94394974809893,4.777324796482704,0.06600314074381863
0.01,0.012,25,0.008255,18.92400772306678,4.871227328741782,0.06724951730832802
0.01,0.012,25,0.008889999999999999,18.9027875912206,4.9713058288179415,0.06857577554871402
0.01,0.012,25,0.009524999999999999,18.880322307936922,5.077434362831356,0.06997985575394244
0.01,0.012,25,0.01016,18.85664743363776,5.189475477597539,0.07145953539763954
0.01,0.012,25,0.010794999999999999,18.83180102507123,5.307280470017532,0.07301243593304695
0.01,0.012,25,0.01143,18.805823508239428,5.430689735232251,0.07463603073503419
0.01,0.012,25,0.012065,18.7787575345111,5.55953318918452,0.07632765409305634
0.01,0.012,26,0.006985,18.96182220128543,4.6932890675493635,0.06488611241965986
0.01,0.012,26,0.007620000000000001,18.9424486091159,4.784388336668404,0.06609696193025497
0.01,0.012,26,0.008255,18.92171862759261,4.882015343861239,0.06739258577546028
0.01,0.012,26,0.008889999999999999,18.89966450454699,4.986048696334718,0.06877096846581175
0.01,0.012,26,0.009524999999999999,18.87632131136735,5.096354731320794,0.07022991803954094
0.01,0.012,26,0.01016,18.851726843442748,5.2127877304873165,0.0717670722848272
0.01,0.012,26,0.010794999999999999,18.82592149980576,5.335190221464986,0.07337990626214079
0.01,0.012,26,0.01143,18.79894814355049,5.463393362101212,0.07506574102809364
0.01,0.012,26,0.012065,18.77085194472005,5.597217402670198,0.07682175345499699
0.01,0.012,27,0.006985,18.961061140441757,4.696865212185138,0.06493367872239053
0.01,0.012,27,0.007620000000000001,18.940948026757667,4.791450068563877,0.06619074832764735
0.01,0.012,27,0.008255,18.919430829707153,4.892799134078362,0.06753557314330329
0.01,0.012,27,0.008889999999999999,18.896543839675758,5.000783659688178,0.0689660100202642
0.01,0.012,27,0.009524999999999999,18.872324300822697,5.115262057426155,0.07047973119858286
0.01,0.012,27,0.01016,18.84681230026723,5.236080144422399,0.0720742312332986
0.01,0.012,27,0.010794999999999999,18.82005063545256,5.363071478444797,0.07374683528421619
0.01,0.012,27,0.01143,18.79208466142063,5.496057780159105,0.07549470866121176
0.01,0.012,27,0.012065,18.762962119856297,5.63484943689888,0.07731486750898123
0.01,0.012,28,0.006985,18.96030022235192,4.700440893992522,0.06498123610300684
0.01,0.012,28,0.007620000000000001,18.939448000720063,4.798509992863426,0.06628449995499515
0.01,0.012,28,0.008255,18.917144328327026,4.903578701874554,0.06767847947956157
0.01,0.012,28,0.008889999999999999,18.893425593841187,5.01551072523316,0.06916090038492502
0.01,0.012,28,0.009524999999999999,18.868331270455087,5.134156354628561,0.07072929559655543
0.01,0.012,28,0.01016,18.84190379316857,5.25935274471673,0.07238101292696517
0.01,0.012,28,0.010794999999999999,18.81418841322659,5.3909242845718515,0.07411322417333695
0.01,0.012,28,0.01143,18.785233031613927,5.528683059875624,0.07592293552412871
0.01,0.012,28,0.012065,18.75508801363725,5.672429400170204,0.07780699914767103
0.01,0.012,29,0.006985,18.959539446976407,4.704016113061364,0.06502878456397397
0.01,0.012,29,0.007620000000000001,18.93794853069943,4.805568110260999,0.06637821683128395
0.01,0.012,29,0.008255,18.91485912237016,4.914354049729281,0.06782130485186583
0.01,0.012,29,0.008889999999999999,18.890309764281767,5.030229899317696,0.0693556397323884
0.01,0.012,29,0.009524999999999999,18.86434221442812,5.15303763639056,0.07097861159824088
0.01,0.012,29,0.01016,18.83700131123021,5.282605556641208,0.07268741804811062
0.01,0.012,29,0.010794999999999999,18.808334814396517,5.418748683372068,0.07447907410021809
0.01,0.012,29,0.01143,18.778393223995806,5.561269271551703,0.07635042350026201
0.01,0.012,29,0.012065,18.74722957995897,5.7099574004843126,0.07829815125256279
0.01,0.012,30,0.006985,18.958778814275888,4.707590869481485,0.06507632410775592
0.01,0.012,30,0.007620000000000001,18.936449616392224,4.812624421450191,0.06647189897548544
0.01,0.012,30,0.008255,18.91257521075562,4.925125180120068,0.06796404932777211
0.01,0.012,30,0.008889999999999999,18.887196348240195,5.044941188283016,0.06955022823498919
0.01,0.012,30,0.009524999999999999,18.86035712691654,5.171905916156155,0.07122767956771765
0.01,0.012,30,0.01016,18.832104843561694,5.30583860542377,0.0729934472773954
0.01,0.012,30,0.010794999999999999,18.802489820284222,5.446544718282629,0.07484438623223767
0.01,0.012,30,0.01143,18.77156520853225,5.5938164853200005,0.07677717446673253
0.01,0.012,30,0.012065,18.73938677289533,5.747433545542885,0.0787883266940403
0.01,0.012,31,0.006985,18.95801832421097,4.711165163342679,0.0651238547368158
0.01,0.012,31,0.007620000000000001,18.934951257495072,4.819678927124238,0.06656554640655808
0.01,0.012,31,0.008255,18.910292592403778,4.935892095522498,0.06810671297476241
0.01,0.012,31,0.008889999999999999,18.884085342963147,5.059644598463557,0.06974466606480387
0.01,0.012,31,0.009524999999999999,18.856376002106174,5.190761207350846,0.07147649986836255
0.01,0.012,31,0.01016,18.827214379298198,5.329051916249495,0.07329910129386268
0.01,0.012,31,0.010794999999999999,18.79665341226479,5.474312432652203,0.07520916173344896
0.01,0.012,31,0.01143,18.764748955289747,5.626324771145418,0.07720319029439004
0.01,0.012,31,0.012065,18.731559546697156,5.784857942750168,0.07927752833142816
0.01,0.012,32,0.006985,18.95725797674214,4.714738994734722,0.06517137645361576
0.01,0.012,32,0.007620000000000001,18.93345345370483,4.8267316279760255,0.0666591591434465
0.01,0.012,32,0.008255,18.908011266236088,4.946654798410217,0.0682492958602447
0.01,0.012,32,0.008889999999999999,18.880976745701616,5.074340136186973,0.06993895339365033
0.01,0.012,32,0.009524999999999999,18.85239883419439,5.209603523381651,0.07172507286285189
0.01,0.012,32,0.01016,18.82232990760093,5.352245514260678,0.07360438077494164
0.01,0.012,32,0.010794999999999999,18.79082557176656,5.502051869741163,0.0755734017645912
0.01,0.012,32,0.01143,18.757944434434535,5.658794198825587,0.07762847284784018
0.01,0.012,32,0.012065,18.723747855791316,5.822230699213998,0.07976575901304436
0.01,0.012,33,0.006985,18.95649777183013,4.718312363747362,0.0652188892606174
0.01,0.012,33,0.007620000000000001,18.931956204718688,4.833782524698081,0.06675273720508187
0.01,0.012,33,0.008255,18.90573123117514,4.957413291254939,0.06839179805155315
0.01,0.012,33,0.008889999999999999,18.87787055371058,5.0890278077741415,0.070133090393089
0.01,0.012,33,0.009524999999999999,18.848425617389353,5.228432877637143,0.07197339891316383
0.01,0.012,33,0.01016,18.81745141765674,5.375419424556938,0.07390928639645332
0.01,0.012,33,0.010794999999999999,18.785006280270352,5.529763072721827,0.07593710748310255
0.01,0.012,33,0.01143,18.751151616232505,5.691224837991382,0.078053023985469
0.01,0.012,33,0.012065,18.715951654779985,5.859551921746828,0.08025302157625222
0.01,0.012,34,0.006985,18.955737709435482,4.721885270470333,0.06526639316028118
0.01,0.012,34,0.007620000000000001,18.930459510233902,4.8408316179825785,0.06684628061038148
0.01,0.012,34,0.008255,18.90345248614483,4.968167576526443,0.06853421961594774
0.01,0.012,34,0.008889999999999999,18.874766764249216,5.103707619539183,0.07032707723442304
0.01,0.012,34,0.009524999999999999,18.844456345910714,5.247249283487483,0.07222147838057942
0.01,0.012,34,0.01016,18.81257889867817,5.3985736721952975,0.07421381883261462
0.01,0.012,34,0.010794999999999999,18.779195519309894,5.557446084678668,0.07630028004313034
0.01,0.012,34,0.01143,18.744370471048512,5.723616758107412,0.07847684555946946
0.01,0.012,34,0.012065,18.70817089843979,5.896821716866742,0.08073931884751327
0.01,0.012,35,0.006985,18.95497778951892,4.7254577149933334,0.06531388815506663
0.01,0.012,35,0.007620000000000001,18.928963369948008,4.847878908521343,0.06693978937824942
0.01,0.012,35,0.008255,18.901175030070135,4.978917656692574,0.06867656062061511
0.01,0.012,35,0.008889999999999999,18.8716653745808,5.118379577789452,0.07052091408869882
0.01,0.012,35,0.009524999999999999,18.840491013989038,5.2660527542844475,0.07246931162568451
0.01,0.012,35,0.01016,18.807712339903276,5.421708282190278,0.07451797875604373
0.01,0.012,35,0.010794999999999999,18.773393270471274,5.585100948608549,0.07666292059554392
0.01,0.012,35,0.01143,18.737600969346147,5.755970028472514,0.0788999394158667
0.01,0.012,35,0.012065,18.70040554172101,5.934040190798468,0.08122465364243835
0.01,0.012,36,0.006985,18.95421801204111,4.729029697406047,0.06536137424743237
0.01,0.012,36,0.007620000000000001,18.927467783558768,4.854924397005837,0.06703326352757598
0.01,0.012,36,0.008255,18.898898861877342,4.989663534219252,0.06881882113266785
0.01,0.012,36,0.008889999999999999,18.8685663819727,5.133043688825561,0.07071460112670622
0.01,0.012,36,0.009524999999999999,18.836529615866084,5.284843303361465,0.0727168990083714
0.01,0.012,36,0.01016,18.802851730595762,5.444823279513982,0.07482176683776391
0.01,0.012,36,0.010794999999999999,18.767599515392874,5.612727707420928,0.07702503028794519
0.01,0.012,36,0.01143,18.730843081687283,5.788284718220252,0.07932230739454361
0.01,0.012,36,0.012065,18.692655539746568,5.971207449474393,0.08170902876583958
0.01,0.012,37,0.006985,18.9534583769626,4.7326012177981305,0.06540885143983625
0.01,0.012,37,0.007620000000000001,18.925972750764174,4.861968084127176,0.06712670307723795
0.01,0.012,37,0.008255,18.8966239804937,5.000405211570466,0.06896100121914531
0.01,0.012,37,0.008889999999999999,18.865469783696312,5.147699958941386,0.07090813851897965
0.01,0.012,37,0.009524999999999999,18.83257214579453,5.303620944033643,0.0729642408878406
0.01,0.012,37,0.01016,18.79799706004468,5.467918689096201,0.07512518374720915
0.01,0.012,37,0.010794999999999999,18.761814235765087,5.6403264039381025,0.07738661026468077
0.01,0.012,37,0.01143,18.724096778731735,5.8205608963194075,0.0797439513292655
0.01,0.012,37,0.012065,18.684920847811497,6.008323598535557,0.08219244701178134
0.01,0.012,38,0.006985,18.952698884244228,4.736172276259221,0.06545631973473526
0.01,0.012,38,0.007620000000000001,18.924478271262444,4.86900997057612,0.06722010804609868
0.01,0.012,38,0.008255,18.89435038484777,5.0111426912082795,0.06910310094701318
0.01,0.012,38,0.008889999999999999,18.86237557702725,5.162348394424072,0.071101526435798
0.01,0.012,38,0.009524999999999999,18.82861859803836,5.322385689597802,0.07321133762260228
0.01,0.012,38,0.01016,18.793148317564373,5.490994535824482,0.07542823015222802
0.01,0.012,38,0.010794999999999999,18.756037413330375,5.667897080895413,0.07774766166685285
0.01,0.012,38,0.01143,18.71736203123669,5.852798631574471,0.08016487304770605
0.01,0.012,38,0.012065,18.67720142138188,6.045388743332667,0.08267491116363139
0.01,0.012,39,0.006985,18.951939533846655,4.739742872878928,0.06550377913458541
0.01,0.012,39,0.007620000000000001,18.922984344751853,4.876050057043074,0.06731347845300764
0.01,0.012,39,0.008255,18.892078073869357,5.021875975592835,0.06924512038316404
0.01,0.012,39,0.008889999999999999,18.859283759245045,5.176989001554044,0.07129476504718518
0.01,0.012,39,0.009524999999999999,18.824668966872366,5.341137553332503,0.07345818957047792
0.01,0.012,39,0.01016,18.7883054924946,5.514050844544233,0.07573090671908873
0.01,0.012,39,0.010794999999999999,18.750269029882702,5.695439780941472,0.078108185632331
0.01,0.012,39,0.01143,18.710638810056423,5.884997992626126,0.08058507437147196
0.01,0.012,39,0.012065,18.669497216094214,6.0824029889270825,0.08315642399411137
0.01,0.012,40,0.006985,18.951180325730547,4.743313007746838,0.06555122964184161
0.01,0.012,40,0.007620000000000001,18.92149097093119,4.883088344218094,0.06740681431680137
0.01,0.012,40,0.008255,18.889807046489352,5.032605067182347,0.06938705959441681
0.01,0.012,40,0.008889999999999999,18.856194327633432,5.191621786605016,0.07148785452291098
0.01,0.012,40,0.009524999999999999,18.82072324658236,5.359876548498088,0.07370479708860224
0.01,0.012,40,0.01016,18.783468574200242,5.537087640058808,0.07603321411248375
0.01,0.012,40,0.010794999999999999,18.744509067267813,5.722954546638383,0.07846818329576334
0.01,0.012,40,0.01143,18.70392708614196,5.917159047951744,0.0810045571161278
0.01,0.012,40,0.012065,18.661808187754445,6.119366440091814,0.0836369882653471
0.01,0.012,41,0.006985,18.950421259856682,4.746882680952522,0.06559867125895832
0.01,0.012,41,0.007620000000000001,18.91999814949918,4.890124832790879,0.06750011565630228
0.01,0.012,41,0.008255,18.887537301639725,5.043329968433117,0.06952891864751777
0.01,0.012,41,0.008889999999999999,18.853107279480128,5.206246755844003,0.07168079503249108
0.01,0.012,41,0.009524999999999999,18.816781431465188,5.378602688336702,0.0739511605334245
0.01,0.012,41,0.01016,18.778637552071473,5.560104947129591,0.07633515299553403
0.01,0.012,41,0.010794999999999999,18.738757507382616,5.7504414204619545,0.07882765578858772
0.01,0.012,41,0.01143,18.697226830540444,5.949281865865868,0.08142332309122109
0.01,0.012,41,0.012065,18.65413429233729,6.156279201312512,0.08411660672891878
0.01,0.012,42,0.006985,18.94966233618578,4.7504518925855175,0.06564610398838878
0.01,0.012,42,0.007620000000000001,18.918505880154896,4.8971595234507825,0.06759338249031974
0.01,0.012,42,0.008255,18.88526883825375,5.0540506817995245,0.06967069760913987
0.01,0.012,42,0.008889999999999999,18.850022612076998,5.2208639155313215,0.07187358674518764
0.01,0.012,42,0.009524999999999999,18.81284351582866,5.3973159860723285,0.07419728026071012
0.01,0.012,42,0.01016,18.77381241552331,5.583102790476094,0.07663672402979442
0.01,0.012,42,0.010794999999999999,18.733014332175287,5.777900444801927,0.07918660423904318
0.01,0.012,42,0.01143,18.690538014395088,5.9813665145206905,0.08184137410030633
0.01,0.012,42,0.012065,18.646475485985434,6.193141376788448,0.08459528212591107
0.01,0.012,43,0.006985,18.948903554678623,4.754020642735344,0.06569352783258538
0.01,0.012,43,0.007620000000000001,18.91701416259758,4.904192416886795,0.06768661483764939
0.01,0.012,43,0.008255,18.883001655265844,5.06476720973403,0.06981239654588302
0.01,0.012,43,0.008889999999999999,18.84694032271983,5.2354732719206085,0.07206622983001008
0.01,0.012,43,0.009524999999999999,18.808909493991337,5.416016454910816,0.07444315662554248
0.01,0.012,43,0.01016,18.768993153995893,5.606081194776036,0.07693792787525737
0.01,0.012,43,0.010794999999999999,18.72727952364511,5.805331661962184,0.07954502977218082
0.01,0.012,43,0.01143,18.683860608944485,6.013413061906539,0.08225871194097042
0.01,0.012,43,0.012065,18.63883172500863,6.229953070433499,0.08507301718696168
0.01,0.012,44,0.006985,18.948144915295984,4.757588931491498,0.06574094279399981
0.01,0.012,44,0.007620000000000001,18.915522996526818,4.911223513787567,0.06777981271707358
0.01,0.012,44,0.008255,18.88073575161161,5.075479554687186,0.06995401552427444
0.01,0.012,44,0.008889999999999999,18.843860408708565,5.250074831258824,0.07225872445571495
0.01,0.012,44,0.009524999999999999,18.8049793602828,5.4347041080399165,0.07468878998232473
0.01,0.012,44,0.01016,18.764179756954263,5.629040184665441,0.07723876519035776
0.01,0.012,44,0.010794999999999999,18.72155306384201,5.832735114160975,0.07990293350987546
0.01,0.012,44,0.01143,18.677194585522273,6.0454215758523615,0.08267533840485652
0.01,0.012,44,0.012065,18.631202965883006,6.266714385877119,0.08554981463231194
0.01,0.012,45,0.006985,18.9473864179987,4.7611567589434545,0.06578834887508277
0.01,0.012,45,0.007620000000000001,18.914032381642244,4.918252814841386,0.06787297614736101
0.01,0.012,45,0.008255,18.87847112622768,5.086187719107626,0.0700955546107686
0.01,0.012,45,0.008889999999999999,18.84078286734706,5.264668599786264,0.07245107079080713
0.01,0.012,45,0.009524999999999999,18.801053109043494,5.453378958629313,0.07493418068478082
0.01,0.012,45,0.01016,18.759372213888355,5.651979784738715,0.07753923663197788
0.01,0.012,45,0.010794999999999999,18.71583493486662,5.860110843531125,0.08026031657083595
0.01,0.012,45,0.01143,18.670539915557015,6.077392124026193,0.08309125527768825
0.01,0.012,45,0.012065,18.623589165250337,6.303425426465316,0.08602567717185453
0.01,0.012,46,0.006985,18.946628062747436,4.764724125180658,0.06583574607828388
0.01,0.012,46,0.007620000000000001,18.912542317643727,4.925280320736197,0.06796610514726706
0.01,0.012,46,0.008255,18.87620777805205,5.0968917054420775,0.07023701387174724
0.01,0.012,46,0.008889999999999999,18.83770769594338,5.279254583736561,0.07264326900353955
0.01,0.012,46,0.009524999999999999,18.79713073462466,5.472041019830647,0.07517932908595745
0.01,0.012,46,0.01016,18.754570514312775,5.674900019548743,0.07783934285545134
0.01,0.012,46,0.010794999999999999,18.71012511887011,5.8874588921202555,0.08061718007061716
0.01,0.012,46,0.01143,18.663896570571296,6.109324773935646,0.0835064643392945
0.01,0.012,46,0.012065,18.61599027991707,6.340086295261618,0.08650060750518283
0.01,0.012,47,0.006985,18.94586984950314,4.768291030292539,0.06588313440605205
0.01,0.012,47,0.007620000000000001,18.911052804231474,4.932306032159589,0.06805919973553368
0.01,0.012,47,0.008255,18.873945706023676,5.107591516135355,0.07037839337351963
0.01,0.012,47,0.008889999999999999,18.834634891809344,5.293832789336707,0.07283531926191446
0.01,0.012,47,0.009524999999999999,18.793212231388395,5.490690304777556,0.07542423553822612
0.01,0.012,47,0.01016,18.749774647766912,5.69780091360697,0.07813908451456796
0.01,0.012,47,0.010794999999999999,18.704423598053893,5.914779301891,0.08097352512163015
0.01,0.012,47,0.01143,18.65726452218189,6.141219592928377,0.0839209673636329
0.01,0.012,47,0.012065,18.608406266853763,6.376697095048039,0.08697460832163922
0.01,0.012,48,0.006985,18.945111778226646,4.771857474368498,0.06593051386083534
0.01,0.012,48,0.007620000000000001,18.90956384110575,4.9393299497987995,0.06815225993088934
0.01,0.012,48,0.008255,18.87168490908283,5.118287153630369,0.07051969318232232
0.01,0.012,48,0.008889999999999999,18.83156445226109,5.3084032228070495,0.07302722173368306
0.01,0.012,48,0.009524999999999999,18.78929759370743,5.509326826585698,0.07566890039328379
0.01,0.012,48,0.01016,18.74498460381477,5.720682491383495,0.0784384622615781
0.01,0.012,48,0.010794999999999999,18.69873035466952,5.942072114721218,0.08132935283315365
0.01,0.012,48,0.01143,18.650643742098964,6.17307664819256,0.08433476611881392
0.01,0.012,48,0.012065,18.600837083194165,6.413257928326041,0.08744768230036329
0.01,0.012,49,0.006985,18.944353848878677,4.775423457497918,0.06597788444508099
0.01,0.012,49,0.007620000000000001,18.90807542796722,4.946352074340718,0.06824528575204929
0.01,0.012,49,0.008255,18.86942538617086,5.128978620368124,0.07066091336431976
0.01,0.012,49,0.008889999999999999,18.828496374618453,5.322965890361306,0.07321897658634635
0.01,0.012,49,0.009524999999999999,18.785386815965524,5.527950598352787,0.07591332400215502
0.01,0.012,49,0.01016,18.740200372044853,5.743544777307156,0.07873747674719758
0.01,0.012,49,0.010794999999999999,18.693045371018457,5.969337372404203,0.0816846643113447
0.01,0.012,49,0.01143,18.644034202126022,6.204896006757363,0.084747862367125
0.01,0.012,49,0.012065,18.593282686234545,6.4497688973174805,0.08791983211033925
0.01,0.012,50,0.006985,18.943596061420237,4.778988979770154,0.06602524616123498
0.01,0.012,50,0.007620000000000001,18.906587564516542,4.953372406471881,0.06833827721771497
0.01,0.012,50,0.008255,18.867167136230307,5.13966591878772,0.07080205398560419
0.01,0.012,50,0.008889999999999999,18.825430656205526,5.3375207982065715,0.07341058398715604
0.01,0.012,50,0.009524999999999999,18.781479892556888,5.546561633158619,0.07615750671519382
0.01,0.012,50,0.01016,18.735421942070218,5.76638779576561,0.07903612862061131
0.01,0.012,50,0.010794999999999999,18.68736862945201,5.996575116648909,0.08203946065924973
0.01,0.012,50,0.01143,18.637435874159166,6.236677735493417,0.08516025786505385
0.01,0.012,50,0.012065,18.58574303343289,6.486230103965577,0.08839106041044456
0.0136,0.016,0,0.006985,19.39844646968089,2.675263213940937,0.03759709564494556
0.0136,0.016,0,0.007620000000000001,19.39844646968089,2.675263213940937,0.03759709564494556
0.0136,0.016,0,0.008255,19.39844646968089,2.675263213940937,0.03759709564494556
0.0136,0.016,0,0.008889999999999999,19.39844646968089,2.675263213940937,0.03759709564494556
0.0136,0.016,0,0.009524999999999999,19.39844646968089,2.675263213940937,0.03759709564494556
0.0136,0.016,0,0.01016,19.39844646968089,2.675263213940937,0.03759709564494556
0.0136,0.016,0,0.010794999999999999,19.39844646968089,2.675263213940937,0.03759709564494556
0.0136,0.016,0,0.01143,19.39844646968089,2.675263213940937,0.03759709564494556
0.0136,0.016,0,0.012065,19.39844646968089,2.675263213940937,0.03759709564494556
0.0136,0.016,1,0.006985,19.39797137634895,2.677423260647705,0.037626788978190835
0.0136,0.016,1,0.007620000000000001,19.397505070207785,2.67954343008428,0.03765593311201297
0.0136,0.016,1,0.008255,19.39700345913974,2.6818242038142697,0.03768728380376472
0.0136,0.016,1,0.008889999999999999,19.396466702679845,2.684264874407118,0.03772083108251128
0.0136,0.016,1,0.009524999999999999,19.395894987204315,2.6868646135202443,0.037756563299728686
0.0136,0.016,1,0.01016,19.39528852670361,2.689622468339952,0.03779446708102277
0.0136,0.016,1,0.010794999999999999,19.39464756343341,2.692537358567138,0.03783452728541246
0.0136,0.016,1,0.01143,19.393972368449056,2.6956080739302366,0.037876726971934914
0.0136,0.016,1,0.012065,19.393263242025853,2.6988332722118002,0.037921047373385176
0.0136,0.016,2,0.006985,19.397496335659696,2.679583144443354,0.037656479021267474
0.0136,0.016,2,0.007620000000000001,19.39656387741826,2.6838230065815005,0.03771475766135889
0.0136,0.016,2,0.008255,19.39556093419236,2.6883836907885397,0.037777441612978295
0.0136,0.016,2,0.008889999999999999,19.394487849658447,2.693263705971767,0.03784450939634678
0.0136,0.016,2,0.009524999999999999,19.393345022708502,2.6984613144436906,0.03791593608071964
0.0136,0.016,2,0.01016,19.392132908928204,2.703974525005825,0.03799169319198593
0.0136,0.016,2,0.010794999999999999,19.39085202182605,2.709801087145426,0.03807174863587219
0.0136,0.016,2,0.01143,19.38950293381987,2.7159384863097946,0.03815606663625746
0.0136,0.016,2,0.012065,19.388086276988588,2.7223839402304213,0.03824460768821247
0.0136,0.016,3,0.006985,19.397021347604607,2.681742865346312,0.03768616577471194
0.0136,0.016,3,0.007620000000000001,19.395622891245466,2.688101943575973,0.03777356929715715
0.0136,0.016,3,0.008255,19.394118894598137,2.6949416753800826,0.037867569087615446
0.0136,0.016,3,0.008889999999999999,19.39250990999585,2.7022597099682066,0.03796813062525782
0.0136,0.016,3,0.009524999999999999,19.390796574864453,2.7100533195651857,0.03807521407097011
0.0136,0.016,3,0.01016,19.388979613835716,2.718319389349112,0.038188774135268506
0.0136,0.016,3,0.010794999999999999,19.387059840474592,2.7270544090940416,0.038308759970336684
0.0136,0.016,3,0.01143,19.385038158632995,2.736254466463793,0.03843511508543643
0.0136,0.016,3,0.012065,19.382915563438587,2.7459152419144695,0.03856777728508957
0.0136,0.016,4,0.006985,19.39654641217504,2.683902423375006,0.03771584923906069
0.0136,0.016,4,0.007620000000000001,19.39468211162273,2.6923802412110294,0.037832368023579456
0.0136,0.016,4,0.008255,19.392677340116848,2.701498158104998,0.03795766624269595
0.0136,0.016,4,0.008889999999999999,19.390532883071728,2.7112528877289277,0.03809169480801537
0.0136,0.016,4,0.009524999999999999,19.388249642345045,2.721640631736328,0.03823439735343639
0.0136,0.016,4,0.01016,19.38582863891071,2.73265706677495,0.03838571006808007
0.0136,0.016,4,0.010794999999999999,19.383271015002435,2.7442973338198713,0.038545561562348805
0.0136,0.016,4,0.01143,19.38057803574253,2.756556029754578,0.0387138727660921
0.0136,0.016,4,0.012065,19.377751090271147,2.7694272011423005,0.03889055685805297
0.0136,0.016,5,0.006985,19.396071529362416,2.68606181854786,0.03774552941485
0.0136,0.016,5,0.007620000000000001,19.393741538483255,2.696657899629959,0.03789115384479619
0.0136,0.016,5,0.008255,19.39123627050833,2.708053139479147,0.03804773309322909
0.0136,0.016,5,0.008889999999999999,19.388556768266312,2.720243240585579,0.03821520198335564
0.0136,0.016,5,0.009524999999999999,19.385704223824348,2.7332232538064085,0.03839348601097912
0.0136,0.016,5,0.01016,19.382679981641502,2.7469875626830604,0.0385825011474066
0.0136,0.016,5,0.010794999999999999,19.379485541040253,2.7615298707184714,0.03878215368498266
0.0136,0.016,5,0.01143,19.376122558016903,2.7768431915227025,0.03899234012394459
0.0136,0.016,5,0.012065,19.372592846407713,2.7929198417530263,0.03921294709951906
0.0136,0.016,6,0.006985,19.395596699158148,2.6882210508832967,0.03777520630261614
0.0136,0.016,6,0.007620000000000001,19.392801171760368,2.700934918976009,0.03794992676497577
0.0136,0.016,6,0.008255,19.389795685532533,2.7146066200181567,0.03813776965421506
0.0136,0.016,6,0.008889999999999999,19.386581564960295,2.729230769868974,0.03833865218998043
0.0136,0.016,6,0.009524999999999999,19.383160317978195,2.7448011886224113,0.038552480126363774
0.0136,0.016,6,0.01016,19.37953363951982,2.7613108824677566,0.038779147530010154
0.0136,0.016,6,0.010794999999999999,19.37570341422645,2.778752029174077,0.03901853661084548
0.0136,0.016,6,0.01143,19.371671718338916,2.797115967086961,0.03927051760381607
0.0136,0.016,6,0.012065,19.367440820795366,2.8163931875466015,0.039534948700288335
0.0136,0.016,7,0.006985,19.395121921553653,2.6903801203997326,0.03780487990289507
0.0136,0.016,7,0.007620000000000001,19.391861011387448,2.7052112993923814,0.03800868678828455
0.0136,0.016,7,0.008255,19.388355584949693,2.721158600237417,0.03822777594064381
0.0136,0.016,7,0.008889999999999999,19.384607272535106,2.738215476909091,0.038462045466556925
0.0136,0.016,7,0.009524999999999999,19.38061792348384,2.7563744390290177,0.038711379782260656
0.0136,0.016,7,0.01016,19.376389610041144,2.7756270315179496,0.0389756493724301
0.0136,0.016,7,0.010794999999999999,19.371924630206763,2.7959638185596254,0.03925471061207776
0.0136,0.016,7,0.01143,19.367225509605873,2.817374371744427,0.039548405649632495
0.0136,0.016,7,0.012065,19.362295002407222,2.839847262283903,0.039856562349550324
0.0136,0.016,8,0.006985,19.39464719654046,2.6925390271155845,0.03783455021622275
0.0136,0.016,8,0.007620000000000001,19.390921057297817,2.7094870410222374,0.03806743391888763
0.0136,0.016,8,0.008255,19.386915968520043,2.7277090806520823,0.0383177519674958
0.0136,0.016,8,0.008889999999999999,19.382633890372517,2.7471973630350734,0.038585381851717955
0.0136,0.016,8,0.009524999999999999,19.37807703902007,2.7679430078686047,0.03887018506124492
